9.557779777775154972e-02 3.992815478456209766e-01 -6.927025115368257957e+01 4.526373147914334538e+00
5.561771760991822411e-02 3.991449775508861819e-01 -5.158473672963242507e+01 6.638017543927784203e+00
3.787866772818156841e-02 3.318204460757772645e-01 -5.766838425350012898e+01 4.815221398146929843e+00
8.239873198572068846e-02 2.351759343047709339e-01 -6.593282190032505241e+01 3.030753424410789432e+00
7.435231614715968884e-02 2.486254471847990644e-01 -6.760785824571078706e+01 4.285345030360831586e+00
5.831684651987321943e-02 3.061916627802529489e-01 -7.897852634861548893e+01 2.375457580409106928e+00
8.235564997742646220e-02 1.668496362767903918e-01 -7.743271462007980688e+01 7.879448823945699232e+00
1.248362148139487739e-02 3.928925092195486579e-01 -6.052449862903831956e+01 9.075602611954074916e+00
3.670553117061255838e-02 1.763298323542136503e-01 -5.387127125487637613e+01 7.260838567649820163e+00
1.923123143344091651e-02 1.366977881197994071e-01 -7.544816823002778960e+01 2.895172961056462935e+00
6.918019599228812655e-02 2.877027629827864641e-01 -7.882294332683247262e+01 4.329570263108357686e+00
5.620106356419633103e-02 1.081617928055527561e-01 -5.951345206281181532e+01 5.362314687560225224e+00
6.825746328282916719e-02 2.338931687596514652e-01 -5.761075354907949730e+01 3.269742944528720496e+00
9.234871913982288516e-02 3.082915073519334470e-01 -5.351215023179958052e+01 9.848788596463270650e+00
4.387397911807840861e-02 1.373921889474566393e-01 -6.410755151843390820e+01 3.135427186105307129e+00
2.564474333178508314e-02 2.155504587019752005e-01 -6.268688951067617410e+01 1.713895612263236057e+00
2.527742190639655634e-02 3.461852924669740483e-01 -5.203496943020901710e+01 3.124949462748209061e+00
1.634025633898451846e-02 2.902439797459037685e-01 -6.722271439346076249e+01 7.471187738813863000e+00
5.476591045600889829e-02 3.228318588836939229e-01 -7.220373336425059563e+01 6.719058226800258993e+00
2.726032872858744072e-02 3.308214943381904138e-01 -7.644555127434381347e+01 4.245777573842788755e+00
9.489608615765895983e-02 1.810363447048483621e-01 -5.853554190721931860e+01 8.138446310790911298e+00
5.334697013270695704e-02 1.860427642824861449e-01 -7.826897932815066383e+01 4.578981966980668616e+00
5.063350308120295740e-02 1.752438713808485704e-01 -5.282374278231955600e+01 9.875006647890643308e+00
9.799447492782406566e-02 1.093962289603451904e-01 -5.546659350859782478e+01 4.826904970088715885e+00
2.918677333224115045e-02 1.827799812650323097e-01 -7.413449866651552611e+01 3.104424133833842525e+00
7.274587942944561736e-02 1.921168204287765913e-01 -7.626172870347073740e+01 3.642486440215086496e+00
1.879117736400127275e-02 2.970068405762425479e-01 -6.703950544926273380e+01 8.025586453249250241e+00
9.258967703044491959e-02 3.240036952541233140e-01 -7.815945759734643161e+01 6.912063320585515314e+00
8.482682290877903430e-02 1.263644157035759830e-01 -7.830770299820321156e+01 7.297666320343138224e+00
5.865867791722478852e-02 1.487326274984477614e-01 -5.151173337390066820e+01 7.197201132457248463e+00
8.342845469434191641e-02 3.276294146323238676e-01 -7.194162281168948425e+01 7.698162525163090741e+00
9.820163426538548734e-02 2.820997959553266377e-01 -7.008763868786151363e+01 7.555856990119881544e+00
2.004083752069673457e-02 1.934986444806972572e-01 -7.368775701779608767e+01 5.313506519662624328e+00
4.135290090239227001e-02 1.687719535903466628e-01 -5.019951357791946833e+01 3.399209329147848901e+00
7.977197178470321615e-02 2.240927550156903147e-01 -7.322046557596992500e+01 4.108647141352330223e+00
3.904883615935383911e-02 2.450041061461009917e-01 -6.624548399107995067e+01 5.385886379792895085e+00
9.516316329048121747e-02 3.306585705349227022e-01 -6.454323434232912859e+01 8.755262106738889827e+00
5.784807042209012817e-02 3.597515326652499512e-01 -7.364320904275761848e+01 2.016965709251903327e+00
2.618885163349125855e-02 1.936827069431674153e-01 -6.815043137174917831e+01 8.044500930099445668e+00
8.023791941610772249e-02 3.590315358535730583e-01 -6.157851573854645721e+01 5.799525238244601866e+00
7.861063850181468360e-02 2.242422746619959772e-01 -7.003260633212474318e+01 3.212312997577849050e+00
6.153836109548251054e-02 1.267056309603183661e-01 -6.469303241005366090e+01 2.439638127410311164e+00
6.632924466503588301e-02 1.795144237250406727e-01 -7.670158333728056732e+01 8.148643867268287266e+00
3.163318288906273590e-02 2.574816450244056254e-01 -7.566675594132436800e+01 1.945248524007160640e+00
3.131878643726931921e-02 1.188135482674164134e-01 -5.225027465860424059e+01 3.236940947948587777e+00
4.161095960451207526e-02 2.365848236941489879e-01 -6.094246112710359853e+01 9.583842372917755981e+00
5.166087670648949332e-02 1.729559799881373316e-01 -6.932944695030923299e+01 1.792177218749217760e+00
9.781344030814217994e-02 1.769709298664180475e-01 -6.467684747554494606e+01 8.157006512008434740e+00
2.093056740515352593e-02 3.202940693482746459e-01 -5.239582949278812407e+01 6.564112567164801959e+00
9.690322080494524759e-02 1.419197337199424869e-01 -6.907034253213076624e+01 7.659688706155620253e+00
5.437734073744879965e-02 1.570185016221036234e-01 -6.200091716696114474e+01 2.886864481858564258e+00
5.276808230926736260e-02 3.941354203348359508e-01 -7.219536814539954150e+01 3.409605412574882255e+00
8.329316996667392170e-02 3.593723800369109656e-01 -6.148340183172211937e+01 6.972815767577206003e+00
4.444513986855361948e-02 2.553226093261051766e-01 -5.550354325649384890e+01 8.236287328923989293e+00
9.803109958803740698e-02 1.006746149473763813e-01 -6.994211205128470965e+01 8.374814519067653507e+00
8.953561780985633267e-02 2.505849182102626305e-01 -5.962105948844082093e+01 9.065495038420202434e+00
5.701958789673157446e-02 1.704872785612594199e-01 -7.157468969295975114e+01 9.597763779144466767e+00
9.906345038166006201e-02 1.636407062715994898e-01 -5.450563830845540991e+01 7.815183413311255656e+00
5.385296647032269957e-02 2.134176597748213555e-01 -6.743663410578221828e+01 5.524267558241597875e+00
3.262250801288243268e-02 1.335504614242658539e-01 -7.034864353328569564e+01 5.710896910951490213e+00
6.644678523426425509e-02 1.081659111282710639e-01 -5.896785127040060104e+01 6.832229753246929604e+00
3.461811799010133112e-02 1.242805163930837675e-01 -5.257801518234951743e+01 5.079901629125769702e+00
1.640241612957119705e-02 2.502251292859383192e-01 -6.364924726296433732e+01 7.177355687605782464e+00
2.366746879199492157e-02 1.173226995956214713e-01 -5.779329372242834495e+01 5.018763850425652429e+00
1.638781384089352255e-02 1.345877731122475385e-01 -7.562665364298020165e+01 3.532412042460687740e+00
6.022338694181968849e-02 3.154739762491644006e-01 -5.331313760650641598e+01 8.373118713811911196e-01
3.878088455720789945e-02 2.442764087887776270e-01 -6.507817970688961395e+01 9.201608501941107576e+00
3.790752488704417222e-02 1.971212087019845460e-01 -6.538595376556436634e+01 7.889086767924411880e+00
6.254030208469288366e-02 2.896625162789089325e-01 -5.150002596727208015e+01 2.683961033533800666e+00
4.382992171493459849e-02 3.816376778454492191e-01 -6.528557245527352393e+01 5.943716735193590450e-01
3.460332494981260137e-02 1.262775713505526198e-01 -7.062276262528726534e+01 4.721804631075473324e+00
6.350271850498132031e-02 1.086320164114449038e-01 -7.124316250171744969e+01 9.183181389552583340e+00
6.026705165547977666e-02 1.222332986286777390e-01 -5.669330414452721811e+01 7.226378625599628513e+00
1.865796934138163471e-02 1.084463959337433336e-01 -7.498778835009304089e+01 9.010738609214220318e+00
6.451107852799228826e-02 1.413846261454804187e-01 -6.305273212911222913e+01 2.100784252501142646e+00
6.365930126304214509e-02 2.642316213505069844e-01 -5.018585607517849212e+01 8.838892227297893811e+00
5.707544180312599386e-02 1.136416718776177559e-01 -6.009149542302891689e+01 7.468892161563167598e+00
2.392411946301190723e-02 2.273416052649268604e-01 -5.935459414724030580e+01 2.869508657121753625e+00
3.447879029699162101e-02 3.601992477433043627e-01 -5.979909254943316199e+01 7.107972626682713901e+00
4.457024172211244972e-02 2.482538040808036917e-01 -6.889420731903695128e+01 3.134931973486156487e+00
6.840987235599944871e-02 1.166557844324220272e-01 -5.365438270657920583e+01 7.578364328279878492e+00
9.140791931720704255e-02 1.380163517014617869e-01 -6.783664745882404645e+01 8.433497254634044538e+00
8.378064241503370424e-02 1.653761669562475445e-01 -5.707366695506098608e+01 4.415753605605273080e+00
3.973374354599693709e-02 2.206096960289491982e-01 -7.277538038782991237e+01 6.048258872925015517e+00
9.796941849802763558e-02 1.856692661557133861e-01 -7.747629474935394001e+01 9.805428279545994386e+00
2.193003991347712567e-02 1.013755238688640037e-01 -6.151347682050766963e+01 6.406862786208524341e+00
3.519081897662251768e-02 3.092536891489408024e-01 -7.209420139232625502e+01 1.349911548054830046e+00
2.715261286996890205e-02 3.983440513054928855e-01 -5.222255750258735674e+01 6.629405751171979500e-01
6.065322633965838928e-02 3.369792107158015027e-01 -5.007404669827471366e+01 8.460893362787349048e+00
4.852873004258437956e-02 1.944559277841266809e-01 -5.289359862348743491e+01 6.325334928690002023e+00
3.457738096726983845e-02 3.485616476625346682e-01 -7.864856622071940251e+01 6.735606378066441913e+00
9.706520361077751458e-02 1.965272225056439170e-01 -7.527161922917730408e+01 6.000910638965121002e+00
1.134187873387281983e-02 2.208655602384293204e-01 -7.178216806507280978e+01 7.794425415266754698e+00
8.273506101816931191e-02 1.346391731015485205e-01 -7.574349384236838034e+01 3.427930555050033856e+00
2.754087561565060627e-02 1.823756578426510566e-01 -5.591129009263849525e+01 2.618290650930890973e+00
3.444141332106921000e-02 3.457512152300175057e-01 -6.829694961916210616e+01 8.157854601677811957e+00
6.645873659954587565e-02 3.994502139699389609e-01 -7.339203933222903231e+01 6.951344979290150050e+00
3.082205975786248692e-02 1.253757331918431417e-01 -6.503783531598061529e+01 5.366131327864267497e+00
3.083324742476223346e-02 3.827952091473956209e-01 -6.394754532226485821e+01 1.330093887227929983e+00
7.025451938316103206e-02 2.919654126032736330e-01 -7.588838445815909495e+01 6.716396888278286070e+00
4.566142533689442062e-02 1.248800448869250429e-01 -7.903499644110863187e+01 1.792127762790678425e+00
6.391651899237094092e-02 3.905690296891782820e-01 -7.108905096048223982e+01 8.046485698357630056e+00
9.941332458381192672e-02 1.698577827889400371e-01 -5.051498881860832313e+01 6.915506161992667877e+00
2.478936626922579461e-02 3.716345862771441855e-01 -7.583977291227677142e+01 5.854198072576050293e+00
8.146839029706726132e-02 1.129482231039756895e-01 -7.939466629912031692e+01 8.487456002604254479e+00
3.404837130874963091e-02 1.327653491465552726e-01 -7.201603127895768353e+01 7.846935471411459195e-01
7.784660757442693479e-02 1.722401340456811147e-01 -5.035552758410503316e+01 4.488345643831096687e+00
5.964744660945216909e-02 1.812708010275005388e-01 -5.324257380284760188e+01 4.017379381510208347e+00
3.245003139439555512e-02 3.372617704397497529e-01 -7.674615349292183453e+01 8.093579895727479823e+00
2.270821229529011720e-02 1.265544974032429271e-01 -6.181823290344060240e+01 5.338619543811266688e+00
2.973191451860746071e-02 1.063183045486775086e-01 -5.373326509255309702e+01 6.793733543983477396e+00
8.674963268010270345e-02 3.476094809319525414e-01 -5.578781348127934336e+01 1.797201629592059868e+00
3.054175231422752435e-02 3.751007453702132066e-01 -6.464535111059922201e+01 6.739018773515486949e+00
3.699383300726184071e-02 3.342564138461614487e-01 -7.351584263203149305e+01 5.678232819765297812e+00
3.992703160499306431e-02 3.863706598367455669e-01 -6.328988894745620541e+01 3.949823121150535687e+00
6.525911139193044108e-02 2.829841156135472491e-01 -6.149914588383214209e+01 3.918947697322389345e+00
9.834811986134558981e-02 3.622605396713852732e-01 -6.686080581398825018e+01 8.256190669817492278e+00
7.228152841740841106e-02 3.254520333020727296e-01 -6.810491758757240177e+01 9.361008148351858793e+00
1.936611948968514768e-02 1.052276570236875958e-01 -6.218978525939144220e+01 8.475304525559149482e+00
6.068481728233619116e-02 2.266634963960102167e-01 -7.195184785879044398e+01 1.591871829109339664e+00
9.258718771190252439e-02 3.208742833842146425e-01 -7.281769062386337055e+01 9.996572259901361779e-01
8.422512510004080688e-02 1.226484949188970663e-01 -6.789639292344432420e+01 5.048660679907797544e+00
4.131521262272157269e-02 1.860523849938422181e-01 -6.810180950662483212e+01 2.760591022369175640e+00
2.017433634894140460e-02 3.665473463859650893e-01 -6.902528317938009650e+01 3.109457424138839965e+00
4.078857711235355649e-02 1.430058053915169158e-01 -5.368893183024724891e+01 8.164937690252789260e-01
4.754284451750463714e-02 3.434521788454019120e-01 -6.027229132028661240e+01 9.593722742353335775e+00
6.764317211359106852e-02 2.576382211866979910e-01 -6.359508398908209870e+01 4.583528078624325097e+00
1.751316510976431984e-02 3.370891102119694116e-01 -7.593779926815024339e+01 1.361322279569692872e+00
7.018800356567843346e-02 1.287049394622718224e-01 -5.387379521921263859e+01 7.875994793751178058e+00
8.623955237008000541e-02 1.330907188198803270e-01 -6.344597447938802759e+01 4.774527373020482912e+00
7.799815889166715477e-02 2.649404820226870516e-01 -5.796279870832341885e+01 9.584434458765485942e+00
5.462875028479089595e-02 3.234849545100469959e-01 -6.869861158625991493e+01 7.852296713055567423e+00
7.412918753032089747e-02 3.791045828588072153e-01 -6.211911643843754405e+01 2.030269381071414081e+00
3.928239363925016547e-02 1.016257359241549418e-01 -7.176576974984976687e+01 5.916301450198188761e+00
7.771344515765001015e-02 1.158111785040397135e-01 -7.179649722687886992e+01 5.081913899309555838e+00
9.067170445281258484e-02 1.233932267237559943e-01 -7.299817771958726098e+01 8.646682273574743505e+00
3.924078573813669091e-02 1.349089760001580540e-01 -6.213557718953394726e+01 5.336478784535715114e+00
7.079520479024976887e-02 2.028069650066200436e-01 -6.809736682671757535e+01 7.601535001786632328e+00
8.878761155592354570e-02 2.878798069165289797e-01 -5.527245017402738370e+01 6.311366900451007567e+00
3.934743565053865771e-02 1.651792064400790516e-01 -6.712366594193392189e+01 8.822394819231265117e+00
1.465017085191832116e-02 2.209053830004108487e-01 -7.923761531599545549e+01 7.894222660917748158e+00
3.328383169375444262e-02 3.712365538339382764e-01 -6.385705419425335094e+01 3.674140905725570949e+00
2.415941410389735658e-02 3.768855282157547171e-01 -7.530367028668770502e+01 9.316929368587627991e+00
3.580659364696046898e-02 3.377050154950705929e-01 -5.795540076044592581e+01 5.793350053299254121e+00
2.433067429354186795e-02 1.410337985540868200e-01 -6.794470725772194442e+01 7.014963543623414566e+00
6.957737052265489108e-02 2.911714034828242759e-01 -6.886365315188187708e+01 4.492661864708052732e+00
8.405204462342338867e-02 2.938826467758277605e-01 -7.320027621308489074e+01 9.063278752023739004e-01
2.966543168343126896e-02 1.724483179009938805e-01 -7.622044592750279435e+01 7.550290732099734115e+00
6.243068818746761589e-02 2.921382568565518145e-01 -5.545653792941206461e+01 6.164730654687421207e+00
8.641685048262535973e-02 1.467239833983466357e-01 -6.759123932806042490e+01 6.562433443160996305e+00
4.524236007992563785e-02 1.964420747989331084e-01 -5.205801727172072191e+01 3.106592635337369845e+00
4.046412037530298239e-02 3.229790703790638151e-01 -5.506408725468156007e+01 8.984819262679508256e+00
3.340316071089285965e-02 1.462887633074965998e-01 -5.489912466833834515e+01 8.075326131334421120e+00
3.696182837840820273e-02 3.178624348599066174e-01 -7.527874224296579087e+01 7.456534674416276154e+00
9.598086274932528250e-02 1.557972602033115272e-01 -7.611135139520848725e+01 8.216055627546314355e+00
3.578979248534971264e-02 1.252552989549670093e-01 -6.861936502481415801e+01 8.782805013513090842e+00
4.142885903646321283e-02 3.101689827857811999e-01 -5.619518081491107608e+01 7.610120361690923652e+00
1.216018104797407517e-02 2.866697414287543433e-01 -7.933757211309857382e+01 1.141993991904246109e+00
9.581277658147885345e-02 1.354290509237789653e-01 -7.810041001995043075e+01 6.725757514422438632e+00
3.986168250484326686e-02 2.928690167439029768e-01 -6.264444323636953982e+01 8.661347788699554684e+00
5.534130572367751411e-02 2.282420132128466228e-01 -5.748545103496637410e+01 8.146016223880375051e+00
6.601504710474144499e-02 3.620187776823334813e-01 -6.122843457565929270e+01 6.072394356337367238e-01
5.195901561037223615e-02 2.989192267831445871e-01 -5.623174849375582340e+01 7.501180835198686836e+00
4.389488540833583891e-02 2.419997503185216114e-01 -7.286199436869455326e+01 1.074260079480779284e+00
9.769207623243006400e-02 3.434739621654980812e-01 -5.100766723280484172e+01 7.111968701903416346e+00
3.316583626195231116e-02 1.217038334222034501e-01 -7.377501180862417129e+01 2.068726218196542455e+00
1.520128547070567424e-02 3.396883447388450716e-01 -7.309582417277847810e+01 1.990136969450126303e+00
9.796994131223331348e-02 3.976994500434810620e-01 -6.638614500898651727e+01 2.885856615695506999e+00
6.905064346855550872e-02 3.337331732873135559e-01 -7.973687190069165354e+01 7.512629357041983091e+00
8.507720588739105250e-02 1.857273319364380337e-01 -7.929561131068804514e+01 7.097917440438291869e+00
8.046737442917985261e-02 2.078796863070316303e-01 -5.488193135876563389e+01 8.696582387848428297e+00
1.451957069756645326e-02 3.941099848494221680e-01 -6.719396289198721206e+01 6.665717517166720008e+00
3.022948582234170206e-02 1.975105225075842186e-01 -7.337469414932616019e+01 2.018579423296261943e+00
4.960438823563437238e-02 1.441117717871565618e-01 -7.540344937325848207e+01 6.221292454387143955e+00
4.327638193828584751e-02 1.961436493694650451e-01 -7.026656912492936158e+01 7.792569639686382388e+00
5.036459937047901153e-02 1.138258604390065959e-01 -7.607469505797099885e+01 8.619102452379172163e+00
3.666379244195482057e-02 1.140842971444163134e-01 -6.210866026032783793e+01 2.799987281735087485e+00
1.081212366509488876e-02 1.270283720348939493e-01 -7.586933237517300199e+01 1.172529119847680157e+00
9.961733499761554755e-02 1.858761250441429147e-01 -6.802181421755328472e+01 9.760509707951833036e+00
8.486761843159354446e-02 3.744799837894881023e-01 -6.699784137378435389e+01 5.346270415102853946e+00
9.254857752690658079e-02 2.197336793749131434e-01 -6.194594971097740199e+01 7.682395268179496028e+00
8.862144634022017797e-02 2.258225835523585134e-01 -6.057983144077816462e+01 7.869124161319913213e+00
4.597799335976329033e-02 3.486636092858810265e-01 -5.801954178879664425e+01 7.686576252944059107e+00
5.740366453593743340e-02 2.640299115009344666e-01 -7.935389482214922907e+01 9.903786560989038534e+00
6.061871579290060291e-02 1.277197307703781259e-01 -5.295734288936311884e+01 6.631484347470164575e-01
1.506993471932737555e-02 3.466381435027945379e-01 -7.389171927540540707e+01 1.464721288600728366e+00
4.380253560240981309e-02 2.619014411640205875e-01 -6.921962333853906557e+01 8.196420429111977768e+00
5.607570790098777291e-02 1.047726945713863683e-01 -6.174187064317057860e+01 8.406213686158579890e+00
8.958981501436800998e-02 2.783808298917407331e-01 -5.116818993135083815e+01 5.297836121148301380e+00
4.471835799244180260e-02 2.743114231137007697e-01 -5.053227804512597743e+01 7.032190073197446267e+00
7.600832252687735047e-02 3.904419276553957596e-01 -7.583556156213121824e+01 7.804860516060526443e+00
2.919440084726286633e-02 1.640117406118969112e-01 -6.839742110609489600e+01 6.302386636641818640e+00
4.660755624596984309e-02 3.168929762956395058e-01 -7.529524872439726835e+01 9.187091324669708570e+00
3.722386501015125665e-02 3.370347432731761739e-01 -7.540965329724947708e+01 6.954919487004777245e+00
1.706912990463865451e-02 2.298669518199407680e-01 -6.085082523560778611e+01 4.844247095214018195e+00
3.598618546502917181e-02 2.694833246900816270e-01 -7.440757218806209039e+01 7.608352335924085885e+00
7.847499928015570780e-02 2.177522434724317446e-01 -6.132360876734358612e+01 1.740729484461755572e+00
7.869338765611443021e-02 3.570452006148355784e-01 -6.594373397802118575e+01 5.533264810871098227e+00
5.015694121628637425e-02 2.245338506729808448e-01 -7.833271601679132345e+01 6.030492955020790191e+00
6.481912642011590509e-02 3.088553968507421477e-01 -5.005411464551681178e+01 3.650300900906452206e+00
9.731085662496501143e-02 1.353622778541631599e-01 -6.765960339862378703e+01 7.602515893730544150e+00
4.702251002778196770e-02 2.867488262108916497e-01 -7.638625725787750298e+01 5.590402864001026373e+00
7.850258464754160392e-02 2.408286467108972650e-01 -7.808564084093589486e+01 5.005201844215911855e+00
8.523426848282188162e-02 1.664025910585527068e-01 -7.782710388703851834e+01 5.249310568722790116e+00
5.503649291742946509e-02 3.729538957612982264e-01 -7.596268919143277287e+01 2.316044914415782863e+00
