9.557779777775154972e-02 3.992815478456209766e-01 -6.927025115368257957e+01 4.526373147914334538e+00
5.561771760991822411e-02 3.991449775508861819e-01 -5.158473672963242507e+01 6.638017543927784203e+00
3.787866772818156841e-02 3.318204460757772645e-01 -5.766838425350012898e+01 4.815221398146929843e+00
8.239873198572068846e-02 2.351759343047709339e-01 -6.593282190032505241e+01 3.030753424410789432e+00
7.435231614715968884e-02 2.486254471847990644e-01 -6.760785824571078706e+01 4.285345030360831586e+00
5.831684651987321943e-02 3.061916627802529489e-01 -7.897852634861548893e+01 2.375457580409106928e+00
8.235564997742646220e-02 1.668496362767903918e-01 -7.743271462007980688e+01 7.879448823945699232e+00
1.248362148139487739e-02 3.928925092195486579e-01 -6.052449862903831956e+01 9.075602611954074916e+00
3.670553117061255838e-02 1.763298323542136503e-01 -5.387127125487637613e+01 7.260838567649820163e+00
1.923123143344091651e-02 1.366977881197994071e-01 -7.544816823002778960e+01 2.895172961056462935e+00
6.918019599228812655e-02 2.877027629827864641e-01 -7.882294332683247262e+01 4.329570263108357686e+00
5.620106356419633103e-02 1.081617928055527561e-01 -5.951345206281181532e+01 5.362314687560225224e+00
6.825746328282916719e-02 2.338931687596514652e-01 -5.761075354907949730e+01 3.269742944528720496e+00
9.234871913982288516e-02 3.082915073519334470e-01 -5.351215023179958052e+01 9.848788596463270650e+00
4.387397911807840861e-02 1.373921889474566393e-01 -6.410755151843390820e+01 3.135427186105307129e+00
2.564474333178508314e-02 2.155504587019752005e-01 -6.268688951067617410e+01 1.713895612263236057e+00
2.527742190639655634e-02 3.461852924669740483e-01 -5.203496943020901710e+01 3.124949462748209061e+00
1.634025633898451846e-02 2.902439797459037685e-01 -6.722271439346076249e+01 7.471187738813863000e+00
5.476591045600889829e-02 3.228318588836939229e-01 -7.220373336425059563e+01 6.719058226800258993e+00
2.726032872858744072e-02 3.308214943381904138e-01 -7.644555127434381347e+01 4.245777573842788755e+00
